time,upper,lower
138.4136995,23.75092948,23.14045674
138.5902153,23.75092948,23.14048355
138.5919334,23.75092948,23.1405383
138.5933758,23.75092948,23.1405529
138.59487,23.75092948,23.14057386
138.5963415,23.75092948,23.14155927
138.7788288,23.75092948,23.14164052
138.7798216,23.75092948,23.14168976
138.7808747,23.75092948,23.14173619
138.7817975,23.75092948,23.14179304
138.7828294,23.75092948,23.14183666
138.783693,23.75092948,23.14189653
138.7846038,23.75092948,23.14190436
138.7854654,23.75092948,23.14322008
138.9765033,23.75092948,23.14326966
138.9778499,23.75092948,23.14329482
138.9790712,23.75092948,23.1433547
138.9803223,23.75092948,23.14337203
138.9814238,23.75092948,23.14338704
138.9828718,23.75092948,23.14338736
138.9841656,23.75092948,23.14339032
138.9856405,23.75092948,23.14440528
139.1813704,23.75092948,23.14447358
139.1825792,23.75092948,23.14455263
139.1834964,23.75092948,23.14456795
139.1844539,23.75092948,23.14461872
139.1855558,23.75092948,23.14462009
139.1867522,23.75092948,23.14463707
139.187996,23.75092948,23.14470673
139.1892826,23.75092948,23.14591144
139.4454734,23.75092948,23.14597966
139.4464608,23.75092948,23.14600253
139.4474242,23.75092948,23.14601256
139.4488054,23.75092948,23.14603532
139.4498135,23.75092948,23.14605352
139.4509338,23.75092948,23.14609569
139.4522287,23.75092948,23.14613146
139.4534276,23.75092948,23.14733451
139.6445525,23.75092948,23.14740049
139.6458594,23.75092948,23.14747687
139.647195,23.75092948,23.14752799
139.6485826,23.75092948,23.14756712
139.6499612,23.75092948,23.14760966
139.6512938,23.75092948,23.14762499
139.6526181,23.75092948,23.14764061
139.6535889,23.75092948,23.14886908
139.8366048,23.75092948,23.14895106
139.8379131,23.75092948,23.14895688
139.8390761,23.75092948,23.14901859
139.8400949,23.75092948,23.14904174
139.8409824,23.75092948,23.14907193
139.8419845,23.75092948,23.14907254
139.8430594,23.75092948,23.14910482
139.8440925,23.75092948,23.15021309
140.0665565,23.75092948,23.15025974
140.0675083,23.75092948,23.15043359
140.0682847,23.75092948,23.15049121
140.0693244,23.75092948,23.1505114
140.0702379,23.75092948,23.15051706
140.0718685,23.75092948,23.15051972
140.0731763,23.75092948,23.15052269
140.0745475,23.75092948,23.15192509
140.2881259,23.75092948,23.15192912
140.2890797,23.75092948,23.15195342
140.290218,23.75092948,23.15196282
140.291131,23.75092948,23.15198898
140.2920878,23.75092948,23.15200966
140.293296,23.75092948,23.1520125
140.2943435,23.75092948,23.15208125
140.2952861,23.75092948,23.15316679
140.4934602,23.75092948,23.15319904
140.4945583,23.75092948,23.15322311
140.4954049,23.75092948,23.15325004
140.4964016,23.75092948,23.15325838
140.4978262,23.75092948,23.15326821
140.4991744,23.75092948,23.15328911
140.5000908,23.75092948,23.15328964
140.5011585,23.75092948,23.15468379
140.6863379,23.75092948,23.15475928
140.6878517,23.75092948,23.15478151
140.6890828,23.75092948,23.15478697
140.6903863,23.75092948,23.15484547
140.6912725,23.75092948,23.1548824
140.6921718,23.75092948,23.15490629
140.6930995,23.75092948,23.15490785
140.6941289,23.75092948,23.15590789
140.9308633,23.75092948,23.15601474
140.9322888,23.75092948,23.1561226
140.9332265,23.75092948,23.15615965
140.934154,23.75092948,23.15618038
140.9353485,23.75092948,23.15618316
140.9361649,23.75092948,23.15620318
140.9370595,23.75092948,23.15620566
140.9379605,23.75092948,23.15743428
141.1314266,23.75092948,23.15748874
141.1327558,23.75092948,23.15760127
141.1339701,23.75092948,23.15763373
141.1349017,23.75092948,23.15768795
141.1359888,23.75092948,23.15771457
141.1372013,23.75092948,23.15772083
141.1385483,23.75092948,23.15773259
141.139932,23.75092948,23.15887695
141.3376314,23.75092948,23.15896231
141.3386795,23.75092948,23.15899629
141.339908,23.75092948,23.15901435
141.340861,23.75092948,23.15902025
141.3422394,23.75092948,23.15902428
141.3434734,23.75092948,23.15907781
141.344479,23.75092948,23.1591032
141.3454635,23.75092948,23.16038491
141.6046445,23.75092948,23.16040495
141.6056256,23.75092948,23.1604751
141.6066385,23.75092948,23.16049339
141.6079522,23.75092948,23.16059934
141.6093552,23.75092948,23.16063263
141.6107277,23.75092948,23.16066428
141.6119592,23.75092948,23.16066452
141.613075,23.75092948,23.16160033
141.8316047,23.75092948,23.16167084
141.8333672,23.75092948,23.16170556
141.8349349,23.75092948,23.16172635
141.8363038,23.75092948,23.16175058
141.8374557,23.75092948,23.16179708
141.8385648,23.75092948,23.16181527
141.8398238,23.75092948,23.16183217
141.8411158,23.75092948,23.16304332
142.044633,23.75092948,23.16307153
142.0455644,23.75092948,23.16313668
142.0464997,23.75092948,23.16314701
142.0480017,23.75092948,23.16318492
142.0492849,23.75092948,23.16321832
142.0502152,23.75092948,23.16327669
142.0511663,23.75092948,23.16330029
142.0522638,23.75092948,23.16458787
142.2506831,23.75092948,23.16461618
142.2516452,23.75092948,23.16469733
142.2525819,23.75092948,23.164739
142.253497,23.75092948,23.16481589
142.2544982,23.75092948,23.16486
142.255425,23.75092948,23.16488723
142.256747,23.75092948,23.16490321
142.2583536,23.75092948,23.16570191
142.4886465,23.75092948,23.16579941
142.489955,23.75092948,23.16581204
142.4915343,23.75092948,23.16586805
142.4929071,23.75092948,23.16588111
142.4942099,23.75092948,23.16589311
142.4955014,23.75092948,23.16589683
142.4969295,23.75092948,23.16590604
142.4980974,23.75092948,23.1662516
142.4982083,23.75092948,23.1670688
142.7279135,23.75092948,23.1670939
142.7289665,23.75092948,23.16709424
142.7303744,23.75092948,23.16710052
142.7313686,23.75092948,23.16714789
142.7324975,23.75092948,23.16717178
142.7335842,23.75092948,23.16720041
142.734859,23.75092948,23.16723624
142.7358692,23.75092948,23.1684222
142.998062,23.75092948,23.16849353
142.9995061,23.75092948,23.16855012
143.0010855,23.75092948,23.16859036
143.0025908,23.75092948,23.1685927
143.003593,23.75092948,23.16860462
143.004919,23.75092948,23.16870851
143.0062829,23.75092948,23.16871325
143.0081043,23.75092948,23.16966733
143.2713647,23.75092948,23.16980569
143.2724952,23.75092948,23.1698657
143.2739154,23.75092948,23.16998091
143.2753283,23.75092948,23.16998214
143.275428,23.75092948,23.17003285
143.27673,23.75092948,23.17005359
143.2781267,23.75092948,23.17008422
143.279117,23.75092948,23.1700984
143.2801919,23.75092948,23.1707897
143.2803923,23.75092948,23.17097381
143.2804824,23.75092948,23.171217
143.5079196,23.75092948,23.17131423
143.509249,23.75092948,23.17133797
143.5103919,23.75092948,23.17136136
143.5114026,23.75092948,23.17139133
143.5122759,23.75092948,23.17140096
143.513311,23.75092948,23.1714794
143.5144563,23.75092948,23.17148897
143.5155971,23.75092948,23.17257204
143.7352805,23.75092948,23.17268235
143.7365288,23.75092948,23.17275433
143.7376392,23.75092948,23.1727838
143.7386605,23.75092948,23.17279948
143.739547,23.75092948,23.17282156
143.7405789,23.75092948,23.17284525
143.7414935,23.75092948,23.17289676
143.7424775,23.75092948,23.1741243
144.0198339,23.75092948,23.17416277
144.020897,23.75092948,23.17417071
144.0209618,23.75092948,23.17421046
144.0218925,23.75092948,23.1742381
144.0227826,23.75092948,23.17427059
144.0237433,23.75092948,23.17427113
144.0249865,23.75092948,23.17428612
144.0266747,23.75092948,23.17431898
144.028345,23.75092948,23.17540237
144.2354338,23.75092948,23.17542296
144.236842,23.75092948,23.17546143
144.2381159,23.75092948,23.1754639
144.2392469,23.75092948,23.17551137
144.2405625,23.75092948,23.17552522
144.2414655,23.75092948,23.17559143
144.2427084,23.75092948,23.17561941
144.2440224,23.75092948,23.17694286
144.4429219,23.75092948,23.17695143
144.4439538,23.75092948,23.17698992
144.4449481,23.75092948,23.17699423
144.445962,23.75092948,23.1769975
144.4472024,23.75092948,23.1770398
144.4486318,23.75092948,23.17705897
144.4500446,23.75092948,23.17707548
144.4511098,23.75092948,23.17831537
144.698061,23.75092948,23.17833246
144.6993768,23.75092948,23.17841283
144.7007661,23.75092948,23.17842235
144.7020458,23.75092948,23.17849488
144.7033438,23.75092948,23.17850566
144.7045138,23.75092948,23.17851115
144.7056719,23.75092948,23.17855212
144.7071382,23.75092948,23.17936422
144.9405275,23.75092948,23.179458
144.9414317,23.75092948,23.17948843
144.9422699,23.75092948,23.17952033
144.9434663,23.75092948,23.17963189
144.9448027,23.75092948,23.17966176
144.9468649,23.75092948,23.17966279
144.9480947,23.75092948,23.17968779
144.9495137,23.75092948,23.18071065
145.1357752,23.75092948,23.18079116
145.1369869,23.75092948,23.18079492
145.1384038,23.75092948,23.18081845
145.1397954,23.75092948,23.18085029
145.1415216,23.75092948,23.18085389
145.143085,23.75092948,23.18087984
145.1447195,23.75092948,23.18090192
145.1460354,23.75092948,23.18199442
145.3558161,23.75092948,23.18210264
145.3567495,23.75092948,23.1822321
145.3576442,23.75092948,23.18224904
145.358855,23.75092948,23.18230058
145.360102,23.75092948,23.18232698
145.3616939,23.75092948,23.18233475
145.3626687,23.75092948,23.18235269
145.3641822,23.75092948,23.18417217
145.5866028,23.75092948,23.18423414
145.5876733,23.75092948,23.18426267
145.5886327,23.75092948,23.18427924
145.5898437,23.75092948,23.18428623
145.5908621,23.75092948,23.18431071
145.5918746,23.75092948,23.18431538
145.5928597,23.75092948,23.18433127
145.5938187,23.75092948,23.18545996
145.8452143,23.75092948,23.18554909
145.8464834,23.75092948,23.18565616
145.84806,23.75092948,23.18571193
145.8495282,23.75092948,23.18571441
145.8509263,23.75092948,23.18579158
145.8522207,23.75092948,23.18579296
145.8535167,23.75092948,23.18581685
145.8545713,23.75092948,23.18661473
146.0709697,23.75092948,23.18667197
146.0721168,23.75092948,23.18673796
146.073472,23.75092948,23.18675121
146.0748923,23.75092948,23.18680425
146.0762928,23.75092948,23.18680933
146.0775746,23.75092948,23.18685245
146.078633,23.75092948,23.18685268
146.0798741,23.75092948,23.18798895
146.3463643,23.75092948,23.18804493
146.3482665,23.75092948,23.18812463
146.3492045,23.75092948,23.18819936
146.3501132,23.75092948,23.18825385
146.3509365,23.75092948,23.18829756
146.3518249,23.75092948,23.18831994
146.3526254,23.75092948,23.18833066
146.3538573,23.75092948,23.18922378
146.5650715,23.75092948,23.18932254
146.5661774,23.75092948,23.1893466
146.5671723,23.75092948,23.18936443
146.5681737,23.75092948,23.18937263
146.5691898,23.75092948,23.18937499
146.570174,23.75092948,23.18939253
146.5712837,23.75092948,23.18940865
146.572587,23.75092948,23.18988703
146.572914,23.75092948,23.19058656
146.7899038,23.75092948,23.19065432
146.7907944,23.75092948,23.19071584
146.7918013,23.75092948,23.19073567
146.7928749,23.75092948,23.19077919
146.7939026,23.75092948,23.19082271
146.7951898,23.75092948,23.19084346
146.7972262,23.75092948,23.19089398
146.7991353,23.75092948,23.19186868
147.0023704,23.75092948,23.19191644
147.0033408,23.75092948,23.19195996
147.0043063,23.75092948,23.19207401
147.0053055,23.75092948,23.19208146
147.0062304,23.75092948,23.19213808
147.0071798,23.75092948,23.19214968
147.0082247,23.75092948,23.19222346
147.0093847,23.75092948,23.19317261
147.2362999,23.75092948,23.19325924
147.2380258,23.75092948,23.19331803
147.2390455,23.75092948,23.19332191
147.2404649,23.75092948,23.19339185
147.2417904,23.75092948,23.193409
147.2427278,23.75092948,23.19341418
147.2437518,23.75092948,23.19342119
147.2449627,23.75092948,23.19465998
147.42755,23.75092948,23.19474692
147.4285996,23.75092948,23.19483228
147.429551,23.75092948,23.19484767
147.4309084,23.75092948,23.19485916
147.4327559,23.75092948,23.19492434
147.4340738,23.75092948,23.19492816
147.4353918,23.75092948,23.19492909
147.4368064,23.75092948,23.19597137
147.6788058,23.75092948,23.19597951
147.6799172,23.75092948,23.1960258
147.6811605,23.75092948,23.19602713
147.6822576,23.75092948,23.19602808
147.6836656,23.75092948,23.19605476
147.6850335,23.75092948,23.19607044
147.6865106,23.75092948,23.19607075
147.6877635,23.75092948,23.19727553
147.87735,23.75092948,23.19734695
147.8784525,23.75092948,23.19745303
147.8798244,23.75092948,23.19752121
147.8812162,23.75092948,23.19753941
147.8821381,23.75092948,23.19755222
147.8840223,23.75092948,23.19757214
147.8877817,23.75092948,23.19759175
147.8893841,23.75092948,23.19882048
148.0762909,23.75092948,23.19893486
148.0774778,23.75092948,23.19896905
148.0787438,23.75092948,23.19902302
148.07999,23.75092948,23.19902342
148.0813111,23.75092948,23.1990412
148.0825978,23.75092948,23.19912501
148.0836835,23.75092948,23.19914198
148.0850674,23.75092948,23.20017638
148.3516395,23.75092948,23.20021091
148.3530942,23.75092948,23.20030089
148.3547967,23.75092948,23.20030259
148.3561304,23.75092948,23.20030627
148.3573623,23.75092948,23.20032369
148.3586692,23.75092948,23.20033977
148.3599978,23.75092948,23.20034053
148.3611226,23.75092948,23.20136352
148.5681542,23.75092948,23.20138811
148.5691577,23.75092948,23.20143442
148.5701505,23.75092948,23.20144845
148.5709839,23.75092948,23.20154559
148.5718929,23.75092948,23.20156577
148.5728647,23.75092948,23.20160644
148.57374,23.75092948,23.20161631
148.5749566,23.75092948,23.20279458
148.8266779,23.75092948,23.20288888
148.8277558,23.75092948,23.2029141
148.8288476,23.75092948,23.20292759
148.8300454,23.75092948,23.20295889
148.8313814,23.75092948,23.20296149
148.8327118,23.75092948,23.20298195
148.833913,23.75092948,23.202992
148.8357173,23.75092948,23.20415984
149.0333958,23.75092948,23.20423223
149.0344773,23.75092948,23.20429616
149.0354735,23.75092948,23.20432027
149.0365025,23.75092948,23.20433274
149.0375366,23.75092948,23.20438178
149.0384832,23.75092948,23.20438844
149.039813,23.75092948,23.20439907
149.0409024,23.75092948,23.20541256
149.2452149,23.75092948,23.20549431
149.2465715,23.75092948,23.20555879
149.2480602,23.75092948,23.20558028
149.2491545,23.75092948,23.20559329
149.2504802,23.75092948,23.20560171
149.2505263,23.75092948,23.20561934
149.2517773,23.75092948,23.2056303
149.2531788,23.75092948,23.20563459
149.2541457,23.75092948,23.20663002
149.4522743,23.75092948,23.20668217
149.4537225,23.75092948,23.20674898
149.4550918,23.75092948,23.20681113
149.4565705,23.75092948,23.20681153
149.4580811,23.75092948,23.20690357
149.4594757,23.75092948,23.20691652
149.4607468,23.75092948,23.2069176
149.4621647,23.75092948,23.20789875
149.6553029,23.75092948,23.20792032
149.6567062,23.75092948,23.20795246
149.658114,23.75092948,23.20797892
149.6594373,23.75092948,23.20802177
149.660605,23.75092948,23.20805081
149.6615677,23.75092948,23.20809188
149.6625812,23.75092948,23.20810187
149.6640675,23.75092948,23.20923995
149.8761949,23.75092948,23.2093244
149.8774535,23.75092948,23.20935509
149.8787495,23.75092948,23.20938526
149.879681,23.75092948,23.20941358
149.8808887,23.75092948,23.20944768
149.8822325,23.75092948,23.20947279
149.8835558,23.75092948,23.20948944
149.8850222,23.75092948,23.2103918
150.0834841,23.75092948,23.21043438
150.0845208,23.75092948,23.21052192
150.0855975,23.75092948,23.21057531
150.0866411,23.75092948,23.21064521
150.0876711,23.75092948,23.21064954
150.0885965,23.75092948,23.21071076
150.089754,23.75092948,23.21072298
150.0912967,23.75092948,23.21191158
150.0924496,23.75092948,23.21197437
150.3520443,23.75092948,23.21199084
150.3535762,23.75092948,23.21203115
150.3549736,23.75092948,23.21203282
150.3563495,23.75092948,23.21204377
150.3578229,23.75092948,23.21210154
150.3590928,23.75092948,23.21210404
150.360061,23.75092948,23.21211596
150.3611061,23.75092948,23.21326286
150.5640287,23.75092948,23.21329596
150.5657097,23.75092948,23.21336107
150.5668328,23.75092948,23.21343192
150.5679434,23.75092948,23.21343662
150.5690553,23.75092948,23.2134769
150.5700894,23.75092948,23.21349659
150.5711192,23.75092948,23.21350105
150.5724674,23.75092948,23.21452349
150.8288162,23.75092948,23.21456864
150.8302963,23.75092948,23.21463021
150.8316802,23.75092948,23.21467528
150.8329769,23.75092948,23.21467691
150.8341597,23.75092948,23.2146778
150.83559,23.75092948,23.2147105
150.8371044,23.75092948,23.21473305
150.838321,23.75092948,23.21552135
151.0343428,23.75092948,23.21556648
151.035859,23.75092948,23.21565333
151.0372511,23.75092948,23.21565996
151.0385459,23.75092948,23.21570599
151.0398036,23.75092948,23.21570767
151.0411145,23.75092948,23.2157432
151.0422316,23.75092948,23.21574847
151.0436911,23.75092948,23.21676576
151.2855391,23.75092948,23.2168403
151.287077,23.75092948,23.21692039
151.288495,23.75092948,23.21694651
151.2897665,23.75092948,23.21697649
151.2910819,23.75092948,23.21699368
151.2923345,23.75092948,23.21701125
151.2935922,23.75092948,23.21701214
151.294979,23.75092948,23.21805292
151.4969167,23.75092948,23.21808774
151.4983655,23.75092948,23.2181142
151.4996869,23.75092948,23.21814419
151.5006342,23.75092948,23.21820124
151.5015135,23.75092948,23.2182302
151.5024947,23.75092948,23.21827453
151.5034622,23.75092948,23.21827717
151.504548,23.75092948,23.21944481
151.7255741,23.75092948,23.21945643
151.727198,23.75092948,23.21948066
151.728786,23.75092948,23.21948478
151.7308701,23.75092948,23.21950754
151.7323185,23.75092948,23.21951444
151.7337297,23.75092948,23.21955285
151.7351417,23.75092948,23.21955492
151.7367545,23.75092948,23.2200881
151.737052,23.75092948,23.22100162
151.9394394,23.75092948,23.22102499
151.9403976,23.75092948,23.22103772
151.9414629,23.75092948,23.22104688
151.9424484,23.75092948,23.22109483
151.9434539,23.75092948,23.22110819
151.9444713,23.75092948,23.22111327
151.9456294,23.75092948,23.22111701
151.9474283,23.75092948,23.22194373
152.190818,23.75092948,23.22195961
152.1918004,23.75092948,23.22200507
152.1926816,23.75092948,23.22201606
152.1936158,23.75092948,23.22204264
152.1945343,23.75092948,23.2220665
152.195527,23.75092948,23.22208563
152.1965985,23.75092948,23.22215002
152.1977038,23.75092948,23.22318704
152.4051165,23.75092948,23.22327782
152.4061372,23.75092948,23.22337005
152.407115,23.75092948,23.22337123
152.4085245,23.75092948,23.22341157
152.4098259,23.75092948,23.2234558
152.4109739,23.75092948,23.22346818
152.4122681,23.75092948,23.22348569
152.4136713,23.75092948,23.22452435
152.6750268,23.75092948,23.22461863
152.6759073,23.75092948,23.22471866
152.6767667,23.75092948,23.22472174
152.6778605,23.75092948,23.22482609
152.6787258,23.75092948,23.2248849
152.6795914,23.75092948,23.22488719
152.6809013,23.75092948,23.22491619
152.6825458,23.75092948,23.22536373
152.6828376,23.75092948,23.22588158
152.8782958,23.75092948,23.22592095
152.8792978,23.75092948,23.22601484
152.8803748,23.75092948,23.22601627
152.8819065,23.75092948,23.2260778
152.8832332,23.75092948,23.22608083
152.8845879,23.75092948,23.2261089
152.8863274,23.75092948,23.22615993
152.8875363,23.75092948,23.22733732
153.1349667,23.75092948,23.22740024
153.1360472,23.75092948,23.22744977
153.1371733,23.75092948,23.2274812
153.1381342,23.75092948,23.22754389
153.1393891,23.75092948,23.22756036
153.1406461,23.75092948,23.22756808
153.1419923,23.75092948,23.22761047
153.1435746,23.75092948,23.22866435
153.3625072,23.75092948,23.2286726
153.364016,23.75092948,23.22873461
153.3657924,23.75092948,23.228736
153.3672144,23.75092948,23.22875003
153.368589,23.75092948,23.22881468
153.3699301,23.75092948,23.22881698
153.3715876,23.75092948,23.22882173
153.372927,23.75092948,23.23019023
153.5916801,23.75092948,23.2302588
153.5928119,23.75092948,23.23026391
153.594035,23.75092948,23.23030872
153.5951417,23.75092948,23.23032004
153.5961778,23.75092948,23.23032617
153.5974759,23.75092948,23.23033334
153.5992295,23.75092948,23.23034244
153.6003532,23.75092948,23.23149594
153.8328678,23.75092948,23.23155204
153.8340368,23.75092948,23.23156753
153.8348963,23.75092948,23.23158329
153.836155,23.75092948,23.23158356
153.8371906,23.75092948,23.23167014
153.8382015,23.75092948,23.23170092
153.8391626,23.75092948,23.23170102
153.8400258,23.75092948,23.23276694
154.0534768,23.75092948,23.23278846
154.0545531,23.75092948,23.23281063
154.0555136,23.75092948,23.23283194
154.0564647,23.75092948,23.23286318
154.0574453,23.75092948,23.23287698
154.0584966,23.75092948,23.2328834
154.0597403,23.75092948,23.23292918
154.0607271,23.75092948,23.23408156
154.2592057,23.75092948,23.23409591
154.2601492,23.75092948,23.23416747
154.2610768,23.75092948,23.23419064
154.2621054,23.75092948,23.23420536
154.263049,23.75092948,23.23428074
154.2646124,23.75092948,23.23428738
154.2647867,23.75092948,23.23431015
154.2663317,23.75092948,23.23433669
154.267294,23.75092948,23.23581697
154.4726405,23.75092948,23.23585194
154.4739012,23.75092948,23.23587452
154.4754402,23.75092948,23.23592345
154.4768678,23.75092948,23.23595832
154.4783615,23.75092948,23.23597398
154.4794528,23.75092948,23.23598039
154.4809723,23.75092948,23.23603144
154.4825293,23.75092948,23.23603144
154.482564,23.75092948,23.237163
154.6803601,23.75092948,23.23725301
154.6819312,23.75092948,23.23727714
154.6835432,23.75092948,23.23731659
154.6848509,23.75092948,23.2373201
154.6863177,23.75092948,23.23732394
154.6878642,23.75092948,23.23734353
154.6891495,23.75092948,23.23738269
154.6905078,23.75092948,23.23847402
154.9425012,23.75092948,23.23847763
154.9435825,23.75092948,23.23857406
154.9449848,23.75092948,23.23858106
154.9463853,23.75092948,23.23858644
154.9477837,23.75092948,23.23863618
154.9492167,23.75092948,23.23864301
154.9501631,23.75092948,23.23864476
154.9512657,23.75092948,23.23897711
154.9516796,23.75092948,23.23981323
155.1540481,23.75092948,23.23982287
155.1552588,23.75092948,23.23987602
155.1562302,23.75092948,23.23990297
155.1572587,23.75092948,23.23997871
155.1582543,23.75092948,23.23997881
155.159247,23.75092948,23.24001989
155.1604345,23.75092948,23.24008438
155.1615678,23.75092948,23.24126025
155.3787033,23.75092948,23.24135421
155.3798548,23.75092948,23.24136828
155.3810446,23.75092948,23.24141358
155.3824538,23.75092948,23.24141924
155.3834356,23.75092948,23.24143707
155.3847713,23.75092948,23.24144214
155.3862851,23.75092948,23.24144307
155.3876382,23.75092948,23.24209228
155.5930225,23.75092948,23.24214628
155.594138,23.75092948,23.24224066
155.5950963,23.75092948,23.2422772
155.5961825,23.75092948,23.24229214
155.597361,23.75092948,23.24232439
155.5985982,23.75092948,23.24235404
155.5998433,23.75092948,23.24243734
155.6012498,23.75092948,23.24328314
155.8339045,23.75092948,23.24336586
155.8352229,23.75092948,23.24350566
155.836334,23.75092948,23.24355941
155.8376888,23.75092948,23.24366044
155.8388887,23.75092948,23.24372874
155.8403312,23.75092948,23.2437378
155.8415791,23.75092948,23.24379106
155.8426974,23.75092948,23.24499474
156.0485071,23.75092948,23.24503554
156.0497768,23.75092948,23.24507123
156.0506779,23.75092948,23.24508067
156.0516678,23.75092948,23.24510674
156.0528772,23.75092948,23.24511959
156.0547059,23.75092948,23.24512477
156.0560483,23.75092948,23.24515823
156.0576705,23.75092948,23.24595061
156.2835712,23.75092948,23.24601321
156.2847219,23.75092948,23.24606984
156.2856736,23.75092948,23.24609128
156.2870737,23.75092948,23.24612336
156.288653,23.75092948,23.24615794
156.2899087,23.75092948,23.24616132
156.2912078,23.75092948,23.24618364
156.2924992,23.75092948,23.24732467
156.4861951,23.75092948,23.24744925
156.487929,23.75092948,23.24755732
156.4890356,23.75092948,23.24760494
156.4900892,23.75092948,23.24762092
156.4910676,23.75092948,23.24762635
156.4919637,23.75092948,23.24767916
156.4929743,23.75092948,23.24770753
156.4939468,23.75092948,23.24877124
156.683902,23.75092948,23.24879728
156.6848903,23.75092948,23.24884352
156.6860658,23.75092948,23.24886838
156.6872275,23.75092948,23.24887704
156.6886688,23.75092948,23.24887733
156.690213,23.75092948,23.24888892
156.691586,23.75092948,23.24891616
156.6930286,23.75092948,23.25010103
156.9380547,23.75092948,23.25015516
156.9396086,23.75092948,23.25019899
156.9407146,23.75092948,23.25026092
156.9416538,23.75092948,23.25026778
156.9426093,23.75092948,23.25030901
156.9435611,23.75092948,23.25031146
156.9444721,23.75092948,23.25031772
156.9457228,23.75092948,23.25149254
157.152115,23.75092948,23.25151753
157.1531363,23.75092948,23.25153345
157.1546148,23.75092948,23.251557
157.15596,23.75092948,23.25157515
157.1573296,23.75092948,23.25160308
157.1588305,23.75092948,23.25161318
157.1601653,23.75092948,23.251638
157.1615467,23.75092948,23.25250797
157.3677917,23.75092948,23.25253395
157.3694257,23.75092948,23.25256414
157.3705733,23.75092948,23.25258438
157.371777,23.75092948,23.25258483
157.3731918,23.75092948,23.25264522
157.3742755,23.75092948,23.25265346
157.3753379,23.75092948,23.25265714
157.3766634,23.75092948,23.25376112
157.5725605,23.75092948,23.25382664
157.5736425,23.75092948,23.25385016
157.5745819,23.75092948,23.25389461
157.5756195,23.75092948,23.25391272
157.57655,23.75092948,23.25392433
157.5775268,23.75092948,23.25397492
157.5784833,23.75092948,23.25399027
157.5804003,23.75092948,23.25536652
157.8230825,23.75092948,23.25541457
157.8241708,23.75092948,23.25544114
157.8252472,23.75092948,23.2554556
157.8264689,23.75092948,23.25549577
157.8276867,23.75092948,23.25552064
157.8291048,23.75092948,23.25552391
157.8305186,23.75092948,23.25556875
157.8324121,23.75092948,23.2568359
157.8335974,23.75092948,23.2569006
158.0335416,23.75092948,23.25692555
158.0351599,23.75092948,23.25694965
158.0361576,23.75092948,23.25696043
158.0377162,23.75092948,23.25697676
158.0388973,23.75092948,23.25697809
158.0403248,23.75092948,23.25698166
158.0417279,23.75092948,23.25698248
158.042804,23.75092948,23.25822234
158.266012,23.75092948,23.25825008
158.2670425,23.75092948,23.25827387
158.2681384,23.75092948,23.25830932
158.269186,23.75092948,23.2583487
158.2702389,23.75092948,23.25841408
158.2716299,23.75092948,23.25843014
158.2726845,23.75092948,23.2584334
158.2736888,23.75092948,23.25943567
158.4766389,23.75092948,23.25945891
158.4779154,23.75092948,23.25948553
158.4790004,23.75092948,23.25950026
158.4799181,23.75092948,23.25955559
158.4810793,23.75092948,23.25956399
158.4820771,23.75092948,23.25961267
158.483008,23.75092948,23.25963323
158.4839178,23.75092948,23.26071639
158.6707984,23.75092948,23.26075324
158.672218,23.75092948,23.26078964
158.673874,23.75092948,23.26083371
158.6751572,23.75092948,23.26086209
158.6765985,23.75092948,23.26089022
158.6778515,23.75092948,23.2608945
158.679031,23.75092948,23.2608982
158.6805539,23.75092948,23.26133377
158.6809234,23.75092948,23.26204298
158.6815067,23.75092948,23.26216859
158.9148278,23.75092948,23.26226591
158.9161286,23.75092948,23.26226972
158.9173893,23.75092948,23.26227084
158.9174462,23.75092948,23.26231597
158.918716,23.75092948,23.26233822
158.9198009,23.75092948,23.26234089
158.9207832,23.75092948,23.26236716
158.9219985,23.75092948,23.26238284
158.9230061,23.75092948,23.26307072
158.9236176,23.75092948,23.26349579
159.1156906,23.75092948,23.26350692
159.1168137,23.75092948,23.26359135
159.1178828,23.75092948,23.26361894
159.1189684,23.75092948,23.26364158
159.1201121,23.75092948,23.26366736
159.121055,23.75092948,23.26368733
159.1220348,23.75092948,23.26370406
159.123069,23.75092948,23.26453135
159.3075696,23.75092948,23.2645755
159.3088436,23.75092948,23.26457937
159.3101196,23.75092948,23.26463733
159.3111052,23.75092948,23.26467711
159.31209,23.75092948,23.26471785
159.3134333,23.75092948,23.26478938
159.3153915,23.75092948,23.2648417
159.3166983,23.75092948,23.26608299
159.561773,23.75092948,23.26611026
159.5631133,23.75092948,23.26618776
159.5645162,23.75092948,23.2661891
159.5656319,23.75092948,23.26619574
159.5669589,23.75092948,23.26624725
159.5683301,23.75092948,23.26625525
159.5695523,23.75092948,23.26625629
159.57087,23.75092948,23.26745171
159.7716471,23.75092948,23.26754522
159.7731538,23.75092948,23.26755833
159.774788,23.75092948,23.26755877
159.7761311,23.75092948,23.26758399
159.7771682,23.75092948,23.26761438
159.7784545,23.75092948,23.26762298
159.7799331,23.75092948,23.26762953
159.7815267,23.75092948,23.26848111
159.9697663,23.75092948,23.26857657
159.9715732,23.75092948,23.26860908
159.9727885,23.75092948,23.26865516
159.974221,23.75092948,23.26869048
159.9755385,23.75092948,23.26869985
159.9768519,23.75092948,23.26873497
159.9782238,23.75092948,23.26879366
